Date,Open,High,Low,Close,Volume,Adj Close
2011-10-03,8567.980469,9152.389648,8343.009766,8988.389648,125200,8988.389648
2011-09-01,9017.009766,9098.150391,8359.700195,8700.290039,140600,8700.290039
2011-08-01,9907.040039,10040.129883,8619.209961,8955.200195,154900,8955.200195
2011-07-01,9878.69043,10207.910156,9824.339844,9833.030273,129800,9833.030273
2011-06-01,9708.049805,9849.69043,9318.620117,9816.089844,137500,9816.089844
2011-05-02,9964.389648,10017.469727,9406.040039,9693.730469,138500,9693.730469
2011-04-01,9757.280273,9849.740234,9405.19043,9849.740234,157400,9849.740234
2011-03-01,10676.240234,10768.429688,8227.629883,9755.099609,226300,9755.099609
2011-02-01,10281.549805,10891.599609,10245.75,10624.089844,166800,10624.089844
2011-01-04,10352.19043,10620.570312,10182.570312,10237.919922,151600,10237.919922
2010-12-01,9939.799805,10394.219727,9918.549805,10228.919922,130700,10228.919922
2010-11-01,9166.849609,10157.969727,9123.620117,9937.040039,144500,9937.040039
2010-10-01,9440.519531,9716.919922,9179.150391,9202.450195,154400,9202.450195
2010-09-01,8833.320312,9704.25,8796.450195,9369.349609,131200,9369.349609
2010-08-02,9574.639648,9750.879883,8807.410156,8824.05957,121500,8824.05957
2010-07-01,9296.860352,9807.360352,9091.700195,9537.299805,147800,9537.299805
2010-06-01,9747.259766,10251.900391,9347.070312,9382.639648,122200,9382.639648
2010-05-06,10847.900391,10847.900391,9395.290039,9768.700195,182700,9768.700195
2010-04-01,11178.919922,11408.169922,10865.919922,11057.400391,144200,11057.400391
2010-03-01,10128.730469,11147.620117,10116.860352,11089.94043,116000,11089.94043
2010-02-01,10212.360352,10449.75,9867.389648,10126.030273,136800,10126.030273
2010-01-04,10609.339844,10982.099609,10198.040039,10198.040039,190400,10198.040039
2009-12-01,9281.820312,10707.509766,9233.200195,10546.44043,165500,10546.44043
2009-11-02,9903.769531,9979.459961,9076.410156,9345.549805,155000,9345.549805
2009-10-01,10072.639648,10397.69043,9628.669922,10034.740234,156100,10034.740234
2009-09-01,10453.370117,10577.19043,9971.049805,10133.230469,142400,10133.230469
2009-08-03,10355.230469,10767.00,10142.219727,10492.530273,146600,10492.530273
2009-07-01,9889.339844,10359.070312,9050.330078,10356.830078,162500,10356.830078
2009-06-01,9517.490234,10170.820312,9491.259766,9958.44043,179000,9958.44043
2009-05-01,8848.839844,9522.50,8827.129883,9522.50,176800,9522.50
2009-04-01,8173.359863,9068.799805,8084.620117,8828.259766,189100,8828.259766
2009-03-02,7454.279785,8843.179688,7021.279785,8109.529785,169300,8109.529785
2009-02-02,7908.509766,8257.709961,7155.160156,7568.419922,155200,7568.419922
2009-01-05,8991.209961,9325.349609,7671.040039,7994.049805,147500,7994.049805
2008-12-01,8464.360352,8859.55957,7849.839844,8859.55957,127800,8859.55957
2008-11-04,8702.769531,9521.240234,7406.180176,8512.269531,166400,8512.269531
2008-10-01,11396.610352,11456.639648,6994.899902,8576.980469,203300,8576.980469
2008-09-01,12936.80957,12940.549805,11160.830078,11259.860352,153500,11259.860352
2008-08-01,13276.570312,13468.80957,12631.94043,13072.870117,122100,13072.870117
2008-07-01,13514.860352,13603.30957,12671.339844,13376.80957,127000,13376.80957
2008-06-02,14342.959961,14601.269531,13453.349609,13481.379883,133000,13481.379883
2008-05-01,13802.589844,14392.530273,13540.679688,14338.540039,143300,14338.540039
2008-04-01,12539.799805,14003.280273,12521.839844,13849.990234,129300,13849.990234
2008-03-03,13412.870117,13413.629883,11691.00,12525.540039,147200,12525.540039
2008-02-01,13517.740234,14105.469727,12923.419922,13603.019531,152100,13603.019531
2008-01-04,15155.730469,15156.660156,12572.679688,13592.469727,172500,13592.469727
2007-12-03,15747.469727,16107.650391,14998.009766,15307.780273,125900,15307.780273
2007-11-01,16812.900391,16887.039062,14669.849609,15680.669922,155300,15680.669922
2007-10-01,16773.099609,17488.970703,16199.019531,16737.630859,126200,16737.630859
2007-09-03,16511.070312,16929.259766,15610.650391,16785.689453,121100,16785.689453
2007-08-01,17169.199219,17274.330078,15262.099609,16569.089844,144200,16569.089844
2007-07-02,18139.039062,18295.269531,17042.660156,17248.890625,132400,17248.890625
2007-06-01,17949.919922,18297.00,17591.929688,18138.359375,134800,18138.359375
2007-05-01,17396.300781,17875.75,17203.029297,17875.75,137700,17875.75
2007-04-02,17346.25,17782.080078,16999.050781,17400.410156,137500,17400.410156
2007-03-01,17542.230469,17558.039062,16532.910156,17287.650391,167400,17287.650391
2007-02-01,17377.029297,18300.390625,17199.660156,17604.119141,184500,17604.119141
2007-01-04,17322.50,17617.640625,16758.460938,17383.419922,148100,17383.419922
2006-12-01,16313.019531,17301.689453,16185.919922,17225.830078,116200,17225.830078
2006-11-01,16338.719727,16512.509766,15615.55957,16274.330078,113100,16274.330078
2006-10-02,16169.00,16901.529297,16028.320312,16399.390625,110000,16399.390625
2006-09-01,16072.80957,16414.939453,15513.870117,16127.580078,107300,16127.580078
2006-08-01,15387.519531,16244.839844,15154.05957,16140.759766,103900,16140.759766
2006-07-03,15573.349609,15710.389648,14437.240234,15456.80957,109700,15456.80957
2006-06-01,15603.25,15789.30957,14045.530273,15505.179688,119700,15505.179688
2006-05-01,16929.830078,17375.25,15442.530273,15467.330078,122600,15467.330078
2006-04-03,17127.609375,17563.369141,16750.50,16906.230469,112900,16906.230469
2006-03-01,16026.820312,17125.640625,15553.139648,17059.660156,113100,17059.660156
2006-02-01,16594.900391,16777.369141,15389.580078,16205.429688,146000,16205.429688
2006-01-04,16294.650391,16754.599609,15059.519531,16649.820312,148600,16649.820312
2005-12-01,14914.75,16445.560547,14880.179688,16111.429688,156900,16111.429688
2005-11-01,13718.209961,15013.240234,13706.330078,14872.150391,180800,14872.150391
2005-10-03,13566.200195,13783.599609,12996.290039,13606.50,173100,13606.50
2005-09-01,12501.429688,13678.44043,12498.400391,13574.299805,173500,13574.299805
2005-08-01,11907.419922,12612.160156,11614.709961,12413.599609,105700,12413.599609
2005-07-01,11573.370117,11913.50,11540.929688,11899.599609,75800,11899.599609
2005-06-01,11220.94043,11594.570312,11148.360352,11584.009766,70600,11584.009766
2005-05-02,10954.209961,11302.519531,10788.589844,11276.589844,80300,11276.589844
2005-04-01,11590.450195,11911.900391,10770.580078,11008.900391,89000,11008.900391
2005-03-01,11734.139648,11975.459961,11506.849609,11668.950195,95600,11668.950195
2005-02-01,11422.019531,11754.900391,11271.040039,11740.599609,92500,11740.599609
2005-01-04,11458.269531,11580.69043,11212.629883,11387.589844,89600,11387.589844
2004-12-01,10790.450195,11500.950195,10721.589844,11488.759766,69900,11488.759766
2004-11-01,10731.019531,11268.80957,10690.950195,10899.25,73400,10899.25
2004-10-01,10893.19043,11410.400391,10575.230469,10771.419922,83800,10771.419922
2004-09-01,11104.849609,11357.849609,10737.780273,10823.570312,82600,10823.570312
2004-08-02,11274.450195,11279.709961,10545.889648,11081.790039,70300,11081.790039
2004-07-01,11933.330078,11988.120117,11018.790039,11325.780273,68700,11325.780273
2004-06-01,11204.69043,11887.950195,10963.55957,11858.870117,80500,11858.870117
2004-05-06,11777.44043,11785.259766,10489.839844,11236.370117,98400,11236.370117
2004-04-01,11756.160156,12195.660156,11623.650391,11761.790039,121200,11761.790039
2004-03-01,11112.679688,11869.00,11045.94043,11715.389648,108700,11715.389648
2004-02-02,10784.929688,11069.280273,10299.429688,11041.919922,72000,11041.919922
2004-01-05,10787.830078,11193.639648,10665.150391,10783.610352,78800,10783.610352
2003-12-01,10006.129883,10681.280273,9859.00,10676.639648,62500,10676.639648
2003-11-04,10693.660156,10869.349609,9614.599609,10100.570312,73300,10100.570312
2003-10-01,10232.570312,11238.629883,10173.540039,10559.589844,92000,10559.589844
2003-09-01,10399.530273,11160.19043,10148.360352,10219.049805,94400,10219.049805
2003-08-01,9646.660156,10415.530273,9224.049805,10343.549805,86700,10343.549805
2003-07-01,9097.610352,10070.110352,9078.740234,9563.209961,89400,9563.209961
2003-06-02,8490.219727,9188.950195,8488.889648,9083.110352,86400,9083.110352
2003-05-01,7804.029785,8461.730469,7745.689941,8424.509766,62400,8424.509766
2003-04-01,7907.129883,8249.980469,7603.759766,7831.419922,56900,7831.419922
2003-03-03,8397.150391,8509.429688,7824.819824,7972.709961,291587100,7972.709961
2003-02-03,8285.549805,8821.30957,8253.759766,8363.040039,540495700,8363.040039
2003-01-06,8669.889648,8829.05957,8237.030273,8339.94043,583941700,8339.94043
2002-12-02,9208.610352,9320.110352,8256.519531,8578.950195,464192000,8578.950195
2002-11-01,8651.669922,9294.099609,8246.530273,9215.55957,592164300,9215.55957
2002-10-01,9289.530273,9293.860352,8197.219727,8640.480469,502799200,8640.480469
2002-09-02,9564.900391,9884.599609,8969.259766,9383.290039,548516400,9383.290039
2002-08-01,9912.589844,10162.299805,9439.410156,9619.299805,465454100,9619.299805
2002-07-01,10655.00,11050.69043,9547.849609,9877.94043,516784600,9877.94043
2002-06-03,11804.040039,11905.160156,10060.719727,10621.839844,422780200,10621.839844
2002-05-01,11540.089844,12081.429688,11250.860352,11763.700195,000,11763.700195
2002-04-01,11106.070312,11812.990234,10896.120117,11492.540039,000,11492.540039
2002-03-01,10641.360352,12034.040039,10540.30957,11024.94043,000,11024.94043
2002-02-01,10026.959961,10798.669922,9420.849609,10587.830078,000,10587.830078
2002-01-04,10631.00,10979.919922,9843.120117,9997.799805,000,9997.799805
2001-12-03,10694.650391,11052.509766,10170.900391,10542.620117,000,10542.620117
2001-11-01,10430.589844,11186.75,9955.089844,10697.44043,000,10697.44043
2001-10-01,9766.75,11052.009766,9604.089844,10366.339844,000,10366.339844
2001-09-03,10729.599609,10812.889648,9382.950195,9774.679688,000,9774.679688
2001-08-01,11920.639648,12407.370117,10684.160156,10713.509766,000,10713.509766
2001-07-02,12929.660156,12929.660156,11531.679688,11860.769531,000,11860.769531
2001-06-01,13365.080078,13510.700195,12511.660156,12969.049805,000,12969.049805
2001-05-01,14096.320312,14556.110352,13216.570312,13262.139648,000,13262.139648
2001-04-02,13057.650391,14099.490234,12579.55957,13934.320312,000,13934.320312
2001-03-01,12811.519531,13867.580078,11433.879883,12999.700195,000,12999.700195
2001-02-01,13740.919922,13862.290039,12784.169922,12883.540039,000,12883.540039
2001-01-04,13898.089844,14186.620117,13123.80957,13843.549805,000,13843.549805
2000-12-01,14600.530273,15273.400391,13182.509766,13785.69043,000,13785.69043
2000-11-01,14557.450195,15602.389648,14172.639648,14648.509766,000,14648.509766
2000-10-02,15735.709961,16192.780273,14333.160156,14539.599609,000,14539.599609
2000-09-01,16915.039062,17018.519531,15621.879883,15747.259766,000,15747.259766
2000-08-01,15784.599609,17210.800781,15557.330078,16861.259766,000,16861.259766
2000-07-03,17451.650391,17661.109375,15394.709961,15727.490234,000,15727.490234
2000-06-01,16320.080078,17511.320312,16289.919922,17411.050781,000,17411.050781
2000-05-01,17979.25,18586.160156,15870.25,16332.450195,000,16332.450195
2000-04-03,20327.789062,20833.210938,17926.429688,17973.699219,000,17973.699219
2000-03-01,20030.080078,20809.789062,18765.880859,20337.320312,000,20337.320312
2000-02-01,19536.679688,20046.140625,19266.960938,19959.519531,000,19959.519531
2000-01-04,18937.449219,19595.830078,18068.099609,19539.699219,000,19539.699219
1999-12-01,18563.259766,18960.330078,18006.320312,18934.339844,000,18934.339844
1999-11-01,17982.390625,19036.080078,17857.109375,18558.230469,000,18558.230469
1999-10-01,17589.730469,18228.390625,17178.470703,17942.080078,000,17942.080078
1999-09-01,17479.570312,17988.589844,16652.039062,17605.460938,000,17605.460938
1999-08-02,17827.240234,18397.929688,17040.720703,17436.560547,000,17436.560547
1999-07-01,17607.599609,18623.150391,17367.080078,17861.859375,000,17861.859375
1999-06-01,16090.150391,17958.339844,16026.950195,17529.740234,000,17529.740234
1999-05-06,16762.779297,17300.609375,15886.620117,16111.650391,000,16111.650391
1999-04-01,15868.049805,17166.060547,15813.410156,16701.529297,000,16701.529297
1999-03-01,14362.860352,16437.230469,13921.05957,15836.589844,000,15836.589844
1999-02-01,14544.120117,14641.410156,13769.25,14367.540039,000,14367.540039
1999-01-04,13779.049805,14628.879883,13122.610352,14499.25,000,14499.25
1998-12-01,14821.530273,15011.089844,13657.030273,13842.169922,000,13842.169922
1998-11-02,13648.280273,15320.230469,13648.280273,14883.700195,000,14883.700195
1998-10-01,13377.240234,14742.44043,12787.900391,13564.509766,000,13564.509766
1998-09-01,13979.820312,15294.259766,13406.389648,13406.389648,000,13406.389648
1998-08-03,16303.599609,16303.599609,13792.759766,14107.889648,000,14107.889648
1998-07-01,15852.099609,16756.890625,15739.759766,16378.969727,000,16378.969727
1998-06-01,15670.730469,15830.469727,14614.740234,15830.269531,000,15830.269531
1998-05-01,15656.139648,15972.879883,15020.049805,15670.780273,000,15670.780273
1998-04-01,16433.00,16624.00,15334.469727,15641.259766,000,15641.259766
1998-03-02,16901.00,17352.00,16178.00,16527.00,000,16527.00
1998-02-02,16685.00,17256.00,15932.00,16832.00,000,16832.00
1998-01-05,15269.00,17353.00,14546.00,16628.00,000,16628.00
1997-12-01,16594.00,17118.00,14569.00,15259.00,000,15259.00
1997-11-04,16494.00,17006.00,14966.00,16633.00,000,16633.00
1997-10-01,17820.00,17937.00,16082.00,16459.00,000,16459.00
1997-09-01,18215.00,18775.00,17564.00,17888.00,000,17888.00
1997-08-01,20345.00,20399.00,17974.00,18229.00,000,18229.00
1997-07-01,20562.00,20699.00,19496.00,20331.00,000,20331.00
1997-06-02,20084.00,20911.00,20041.00,20605.00,000,20605.00
1997-05-01,19232.00,20612.00,19188.00,20069.00,000,20069.00
1997-04-01,17935.00,19195.00,17448.00,19151.00,000,19151.00
1997-03-03,18517.00,18750.00,17617.00,18003.00,000,18003.00
1997-02-03,18308.00,19229.00,17792.00,18557.00,000,18557.00
1997-01-06,19364.00,19501.00,17020.00,18330.00,000,18330.00
1996-12-02,21035.00,21068.00,18820.00,19361.00,000,19361.00
1996-11-01,20498.00,21461.00,20388.00,21020.00,000,21020.00
1996-10-01,21533.00,21789.00,20450.00,20467.00,000,20467.00
1996-09-02,20187.00,21604.00,19920.00,21556.00,000,21556.00
1996-08-01,20665.00,21398.00,20092.00,20167.00,000,20167.00
1996-07-01,22568.00,22600.00,20628.00,20693.00,000,20693.00
1996-06-03,21971.00,22757.00,21589.00,22531.00,000,22531.00
1996-05-01,22031.00,22311.00,21171.00,21956.00,000,21956.00
1996-04-01,21451.00,22348.00,21350.00,22041.00,000,22041.00
1996-03-01,20094.00,21486.00,19628.00,21407.00,000,21407.00
1996-02-01,20806.00,21157.00,19879.00,20125.00,000,20125.00
1996-01-04,19946.00,21022.00,19946.00,20813.00,000,20813.00
1995-12-01,18752.00,20024.00,18696.00,19868.00,000,19868.00
1995-11-01,17623.00,18847.00,17409.00,18744.00,000,18744.00
1995-10-02,17921.00,18547.00,17337.00,17655.00,000,17655.00
1995-09-01,18053.00,18848.00,17503.00,17913.00,000,17913.00
1995-08-01,16645.00,18300.00,16274.00,18117.00,000,18117.00
1995-07-03,14519.00,17018.00,14296.00,16678.00,000,16678.00
1995-06-01,15481.00,16016.00,14376.00,14517.00,000,14517.00
1995-05-01,16820.00,17190.00,15292.00,15437.00,000,15437.00
1995-04-03,16080.00,17110.00,15256.00,16807.00,000,16807.00
1995-03-01,17018.00,17162.00,15424.00,16140.00,000,16140.00
1995-02-01,18647.00,18869.00,16518.00,17053.00,000,17053.00
1995-01-04,19725.00,19725.00,17699.00,18650.00,000,18650.00
1994-12-01,19061.00,19833.00,18823.00,19723.00,000,19723.00
1994-11-01,19929.00,19929.00,18666.00,19076.00,000,19076.00
1994-10-03,19580.00,20177.00,19488.00,19990.00,000,19990.00
1994-09-01,20634.00,20701.00,19414.00,19564.00,000,19564.00
1994-08-01,20422.00,20876.00,20271.00,20629.00,000,20629.00
1994-07-01,20618.00,20908.00,19994.00,20449.00,000,20449.00
1994-06-01,20989.00,21573.00,20169.00,20644.00,000,20644.00
1994-05-02,19649.00,21049.00,19489.00,20974.00,000,20974.00
1994-04-01,19162.00,20495.00,18896.00,19725.00,000,19725.00
1994-03-01,20053.00,20782.00,19083.00,19112.00,000,19112.00
1994-02-01,20256.00,20526.00,18769.00,19997.00,000,19997.00
1994-01-04,17422.00,20229.00,17242.00,20229.00,000,20229.00
1993-12-01,16450.00,18052.00,16217.00,17417.00,000,17417.00
1993-11-01,19657.00,19657.00,15672.00,16407.00,000,16407.00
1993-10-01,20097.00,20530.00,19444.00,19703.00,000,19703.00
1993-09-01,20929.00,21281.00,19928.00,20106.00,000,20106.00
1993-08-02,20393.00,21030.00,20231.00,21027.00,000,21027.00
1993-07-01,19639.00,20546.00,19545.00,20380.00,000,20380.00
1993-06-01,20532.00,21223.00,19040.00,19590.00,000,19590.00
1993-05-06,20939.00,21225.00,20123.00,20552.00,000,20552.00
1993-04-01,18596.00,20919.00,18527.00,20919.00,000,20919.00
1993-03-01,16956.00,19126.00,16721.00,18591.00,000,18591.00
1993-02-01,17038.00,17419.00,16751.00,16953.00,000,16953.00
1993-01-04,16980.00,17178.00,16216.00,17024.00,000,17024.00
1992-12-01,17675.00,17788.00,16892.00,16925.00,000,16925.00
1992-11-02,16733.00,17684.00,15942.00,17684.00,000,17684.00
1992-10-01,17422.00,17714.00,16675.00,16767.00,000,16767.00
1992-09-01,18058.00,19284.00,17396.00,17399.00,000,17399.00
1992-08-03,15903.00,18169.00,14194.00,18061.00,000,18061.00
1992-07-01,15961.00,17274.00,15025.00,15910.00,000,15910.00
1992-06-01,18328.00,18503.00,15642.00,15952.00,000,15952.00
1992-05-01,17375.00,19004.00,17273.00,18348.00,000,18348.00
1992-04-01,19325.00,19325.00,16572.00,17391.00,000,17391.00
1992-03-02,21348.00,21551.00,19343.00,19346.00,000,19346.00
1992-02-03,22076.00,22373.00,20486.00,21339.00,000,21339.00
1992-01-06,23031.00,23902.00,20638.00,22023.00,000,22023.00
1991-12-02,22646.00,23022.00,21124.00,22984.00,000,22984.00
1991-11-01,25167.00,25167.00,22538.00,22687.00,000,22687.00
1991-10-01,23910.00,25255.00,23861.00,25222.00,000,25222.00
1991-09-02,22329.00,24158.00,22175.00,23916.00,000,23916.00
1991-08-01,24074.00,24084.00,21309.00,22336.00,000,22336.00
1991-07-01,23377.00,24322.00,21731.00,24121.00,000,24121.00
1991-06-03,25841.00,26017.00,23215.00,23291.00,000,23291.00
1991-05-01,26194.00,26649.00,25228.00,25790.00,000,25790.00
1991-04-01,26238.00,27092.00,25914.00,26111.00,000,26111.00
1991-03-01,26389.00,27270.00,25786.00,26292.00,000,26292.00
1991-02-01,23271.00,26710.00,22860.00,26409.00,000,26409.00
1991-01-04,23827.00,24110.00,22100.00,23293.00,000,23293.00
