"V1","V2","V3","V4","V5","V6","V7","V8"
0,0.291191148364637,0.301535014470316,0.317006710644312,0.363562357636189,0.232639269203093,0.615166368355377,0.26036320516919
0.291191148364637,0,0.491485347484821,0.609617478850011,0.531391063623887,0.356306976468204,0.620991491095579,0.330620702727038
0.301535014470316,0.491485347484821,0,0.503254768697533,0.403791430409669,0.269741614500281,0.635674983885921,0.313853716725504
0.317006710644312,0.609617478850011,0.503254768697533,0,0.547968684850264,0.368016411636363,0.629560088825201,0.431513412893791
0.363562357636189,0.531391063623887,0.403791430409669,0.547968684850264,0,0.300962397208286,0.64996102403505,0.312563040026622
0.232639269203093,0.356306976468204,0.269741614500281,0.368016411636363,0.300962397208286,0,0.632775999011524,0.26993000253445
0.615166368355377,0.620991491095579,0.635674983885921,0.629560088825201,0.64996102403505,0.632775999011524,0,0.656037451076937
0.26036320516919,0.330620702727038,0.313853716725504,0.431513412893791,0.312563040026622,0.26993000253445,0.656037451076937,0
